DateTime,open,high,low,close,volume,Trend,Brick,PivotPrice,TRADE
2019-08-08 09:35:00,1102.0,1102.0,1098.5,1099.55,80714,,,,
2019-08-08 09:36:00,1099.05,1100.5,1099.0,1100.2,44381,,,,
2019-08-08 09:37:00,1100.05,1100.45,1097.0,1097.0,53562,Downward,RedBrick,1097.1,
2019-08-08 09:38:00,1097.25,1097.25,1095.4,1097.2,110902,,,,
2019-08-08 09:39:00,1097.0,1097.65,1095.65,1097.5,36933,,,,
2019-08-08 09:40:00,1097.05,1097.8,1096.5,1097.4,35011,,,,
2019-08-08 09:41:00,1097.35,1098.9,1097.0,1098.0,34012,,,,
2019-08-08 09:42:00,1098.3,1099.5,1098.15,1098.15,24238,,,,
2019-08-08 09:43:00,1098.6,1099.5,1098.25,1099.5,26395,,,,
2019-08-08 09:44:00,1099.0,1099.65,1098.8,1098.8,24934,,,,
2019-08-08 09:45:00,1099.3,1099.6,1098.4,1098.4,13305,,,,
2019-08-08 09:46:00,1098.45,1098.45,1097.0,1097.6,19924,,,,
2019-08-08 09:47:00,1097.9,1097.9,1096.5,1096.85,16750,,,,
2019-08-08 09:48:00,1097.0,1098.25,1097.0,1097.7,20731,,,,
2019-08-08 09:49:00,1097.2,1099.6,1097.2,1099.3,20850,,,,
2019-08-08 09:50:00,1099.0,1101.8,1099.0,1101.45,50476,,,,
2019-08-08 09:51:00,1101.0,1101.65,1100.75,1101.6,26621,,,,
2019-08-08 09:52:00,1101.7,1102.5,1101.6,1102.1,35000,,,,
2019-08-08 09:53:00,1102.15,1104.1,1101.8,1103.35,46394,,,,
2019-08-08 09:54:00,1103.35,1104.0,1103.1,1103.3,20059,,,,
2019-08-08 09:55:00,1103.15,1103.3,1102.0,1102.15,34611,,,,
2019-08-08 09:56:00,1102.0,1103.25,1102.0,1103.25,28674,,,,
2019-08-08 09:57:00,1103.3,1104.25,1103.15,1104.2,23090,,,,
2019-08-08 09:58:00,1104.3,1105.85,1104.2,1105.05,49606,,,,
2019-08-08 09:59:00,1105.0,1105.7,1105.0,1105.7,30346,,,,
2019-08-08 10:00:00,1105.5,1108.0,1105.5,1107.6,53310,Upward,GreenBrick,1107.1,ReverseOfDownward
2019-08-08 10:01:00,1107.65,1108.7,1107.4,1108.3,41489,,,,
2019-08-08 10:02:00,1108.3,1109.2,1108.3,1108.85,46778,,,,
2019-08-08 10:03:00,1108.9,1110.95,1108.85,1110.95,76358,,,,
2019-08-08 10:04:00,1110.5,1112.0,1110.3,1110.8,59338,,,,
2019-08-08 10:05:00,1110.75,1111.6,1110.5,1111.05,38056,,,,
2019-08-08 10:06:00,1110.75,1111.0,1109.25,1111.0,46665,,,,
2019-08-08 10:07:00,1111.0,1111.3,1110.2,1111.0,34136,,,,
2019-08-08 10:08:00,1111.0,1114.0,1111.0,1112.8,68222,Upward,GreenBrick,1112.1,
2019-08-08 10:09:00,1112.6,1114.95,1111.75,1114.8,89343,,,,
2019-08-08 10:10:00,1115.0,1118.2,1114.6,1118.2,133783,Upward,GreenBrick,1117.1,
2019-08-08 10:11:00,1118.35,1119.0,1117.0,1117.25,75354,,,,
2019-08-08 10:12:00,1117.1,1117.5,1115.55,1117.0,68123,,,,
2019-08-08 10:13:00,1117.0,1117.9,1116.45,1116.45,36599,,,,
2019-08-08 10:14:00,1116.2,1116.45,1114.5,1115.0,43662,,,,
2019-08-08 10:15:00,1114.4,1115.3,1113.65,1113.9,48539,,,,
2019-08-08 10:16:00,1113.95,1116.65,1113.65,1116.15,33073,,,,
2019-08-08 10:17:00,1116.15,1117.0,1115.5,1115.8,17463,,,,
2019-08-08 10:18:00,1115.8,1116.9,1115.8,1116.1,16564,,,,
2019-08-08 10:19:00,1116.0,1117.85,1116.0,1117.0,19761,,,,
2019-08-08 10:20:00,1116.8,1118.0,1116.8,1117.8,38990,,,,
2019-08-08 10:21:00,1117.8,1117.8,1115.5,1116.75,33651,,,,
2019-08-08 10:22:00,1117.0,1117.0,1115.75,1116.0,16491,,,,
2019-08-08 10:23:00,1116.0,1118.0,1116.0,1117.65,29857,,,,
2019-08-08 10:24:00,1117.65,1120.65,1117.3,1120.05,121781,,,,
2019-08-08 10:25:00,1120.3,1120.6,1119.1,1119.65,32115,,,,
2019-08-08 10:26:00,1119.5,1119.6,1118.65,1118.9,28159,,,,
2019-08-08 10:27:00,1118.85,1119.6,1118.6,1119.05,17266,,,,
2019-08-08 10:28:00,1119.0,1119.15,1118.0,1118.0,23646,,,,
2019-08-08 10:29:00,1117.7,1118.0,1117.15,1117.55,13715,,,,
2019-08-08 10:30:00,1117.65,1118.25,1117.0,1117.3,23314,,,,
2019-08-08 10:31:00,1117.35,1121.05,1117.35,1121.05,48565,,,,
2019-08-08 10:32:00,1120.85,1121.65,1120.65,1121.15,34221,,,,
2019-08-08 10:33:00,1121.25,1121.9,1121.05,1121.6,40643,,,,
2019-08-08 10:34:00,1121.5,1123.15,1121.3,1122.35,69993,Upward,GreenBrick,1122.1,
2019-08-08 10:35:00,1122.2,1122.75,1121.55,1122.35,44353,,,,
2019-08-08 10:36:00,1122.3,1122.3,1120.05,1120.1,37095,,,,
2019-08-08 10:37:00,1120.25,1122.0,1120.1,1121.6,36921,,,,
2019-08-08 10:38:00,1121.6,1121.9,1121.05,1121.1,14640,,,,
2019-08-08 10:39:00,1121.2,1122.45,1121.1,1122.0,34134,,,,
2019-08-08 10:40:00,1122.0,1122.5,1121.4,1121.4,16814,,,,
2019-08-08 10:41:00,1121.35,1122.0,1120.9,1121.9,26574,,,,
2019-08-08 10:42:00,1121.9,1122.0,1121.7,1121.8,15872,,,,
2019-08-08 10:43:00,1121.95,1122.5,1121.8,1122.05,16870,,,,
2019-08-08 10:44:00,1122.0,1122.3,1121.5,1121.9,17675,,,,
2019-08-08 10:45:00,1121.85,1123.0,1121.25,1122.8,29526,,,,
2019-08-08 10:46:00,1122.9,1125.8,1122.9,1125.0,135717,,,,
2019-08-08 10:47:00,1124.95,1125.3,1123.7,1123.8,32394,,,,
2019-08-08 10:48:00,1123.75,1124.9,1123.55,1123.95,30844,,,,
2019-08-08 10:49:00,1123.75,1124.5,1123.75,1124.0,19079,,,,
2019-08-08 10:50:00,1123.8,1124.15,1122.15,1123.0,23611,,,,
2019-08-08 10:51:00,1122.7,1123.45,1121.8,1121.8,22403,,,,
2019-08-08 10:52:00,1121.6,1123.4,1121.6,1123.2,14649,,,,
2019-08-08 10:53:00,1123.25,1123.5,1122.65,1123.3,34597,,,,
2019-08-08 10:54:00,1123.55,1124.4,1123.55,1124.4,34133,,,,
2019-08-08 10:55:00,1124.25,1124.5,1123.4,1124.5,52556,,,,
2019-08-08 10:56:00,1124.55,1124.9,1123.55,1124.0,48501,,,,
2019-08-08 10:57:00,1123.8,1124.15,1122.75,1122.75,69191,,,,
2019-08-08 10:58:00,1122.7,1124.0,1122.7,1124.0,18998,,,,
2019-08-08 10:59:00,1124.0,1124.0,1122.1,1122.4,18647,,,,
2019-08-08 11:00:00,1122.4,1123.0,1122.1,1122.35,24067,,,,
2019-08-08 11:01:00,1122.35,1122.5,1121.95,1121.95,19253,,,,
2019-08-08 11:02:00,1122.2,1122.25,1121.45,1121.8,29278,,,,
2019-08-08 11:03:00,1121.8,1122.05,1121.5,1122.0,28107,,,,
2019-08-08 11:04:00,1122.1,1122.9,1120.35,1120.35,67054,,,,
2019-08-08 11:05:00,1120.5,1120.55,1119.8,1119.9,39712,,,,
2019-08-08 11:06:00,1119.75,1119.85,1118.3,1118.7,35436,,,,
2019-08-08 11:07:00,1118.8,1119.45,1117.95,1119.45,47649,,,,
2019-08-08 11:08:00,1119.0,1119.4,1118.5,1118.6,19941,,,,
2019-08-08 11:09:00,1118.0,1119.55,1117.85,1119.55,47688,,,,
2019-08-08 11:10:00,1119.55,1119.55,1118.4,1119.3,15432,,,,
2019-08-08 11:11:00,1119.3,1119.3,1117.7,1118.05,51535,,,,
2019-08-08 11:12:00,1118.0,1118.05,1117.8,1117.95,27000,,,,
2019-08-08 11:13:00,1118.0,1118.0,1117.7,1118.0,14553,,,,
2019-08-08 11:14:00,1117.95,1118.0,1117.6,1117.65,13245,,,,
2019-08-08 11:15:00,1117.65,1118.0,1117.4,1117.5,15810,,,,
2019-08-08 11:16:00,1117.5,1118.0,1116.75,1116.85,60362,,,,
2019-08-08 11:17:00,1116.5,1116.95,1115.7,1116.75,43415,,,,
2019-08-08 11:18:00,1116.75,1118.0,1116.2,1116.2,15413,,,,
2019-08-08 11:19:00,1116.4,1116.8,1116.15,1116.8,11495,,,,
2019-08-08 11:20:00,1116.6,1116.65,1116.15,1116.15,8794,,,,
2019-08-08 11:21:00,1116.15,1116.15,1115.15,1115.75,23684,,,,
2019-08-08 11:22:00,1115.95,1116.8,1115.95,1116.7,16930,,,,
2019-08-08 11:23:00,1116.4,1117.6,1116.1,1117.0,19167,,,,
2019-08-08 11:24:00,1116.6,1116.65,1115.5,1115.55,10449,,,,
2019-08-08 11:25:00,1115.5,1115.5,1114.2,1115.0,37246,,,,
2019-08-08 11:26:00,1114.75,1115.2,1114.5,1114.85,17753,,,,
2019-08-08 11:27:00,1114.55,1114.8,1112.05,1112.15,53773,,,,
2019-08-08 11:28:00,1112.15,1113.95,1112.15,1113.85,25820,,,,
2019-08-08 11:29:00,1114.0,1114.45,1113.5,1114.35,22258,,,,
2019-08-08 11:30:00,1114.35,1114.7,1113.9,1114.35,11784,,,,
2019-08-08 11:31:00,1114.35,1115.0,1114.05,1114.8,14754,,,,
2019-08-08 11:32:00,1114.8,1115.7,1114.65,1115.15,22830,,,,
2019-08-08 11:33:00,1115.1,1115.25,1114.05,1114.5,17386,,,,
2019-08-08 11:34:00,1114.4,1115.05,1114.1,1115.05,9262,,,,
2019-08-08 11:35:00,1115.05,1116.2,1115.0,1115.95,21192,,,,
2019-08-08 11:36:00,1115.95,1116.35,1115.5,1116.35,14609,,,,
2019-08-08 11:37:00,1116.35,1117.3,1116.0,1116.25,20684,,,,
2019-08-08 11:38:00,1116.0,1116.25,1116.0,1116.1,8584,,,,
2019-08-08 11:39:00,1116.15,1116.15,1115.0,1115.1,16696,,,,
2019-08-08 11:40:00,1115.05,1116.55,1115.0,1116.5,12420,,,,
2019-08-08 11:41:00,1116.5,1116.55,1115.05,1115.15,12303,,,,
2019-08-08 11:42:00,1115.15,1115.2,1115.1,1115.15,7559,,,,
2019-08-08 11:43:00,1115.15,1116.05,1115.15,1116.0,12234,,,,
2019-08-08 11:44:00,1115.95,1117.05,1115.8,1116.95,57502,,,,
2019-08-08 11:45:00,1116.95,1117.8,1116.95,1117.6,10838,,,,
2019-08-08 11:46:00,1117.6,1118.0,1117.6,1117.8,8310,,,,
2019-08-08 11:47:00,1117.75,1117.85,1117.5,1117.55,7227,,,,
2019-08-08 11:48:00,1117.55,1118.0,1117.4,1118.0,13711,,,,
2019-08-08 11:49:00,1118.0,1118.0,1117.55,1117.85,13267,,,,
2019-08-08 11:50:00,1117.85,1117.85,1117.3,1117.6,7207,,,,
2019-08-08 11:51:00,1117.45,1117.65,1117.45,1117.65,5767,,,,
2019-08-08 11:52:00,1117.65,1117.65,1116.3,1116.85,14601,,,,
2019-08-08 11:53:00,1116.2,1117.0,1115.55,1115.85,22571,,,,
2019-08-08 11:54:00,1115.05,1115.95,1114.75,1115.0,40290,,,,
2019-08-08 11:55:00,1115.0,1115.0,1114.5,1114.95,11766,,,,
2019-08-08 11:56:00,1114.8,1114.95,1114.15,1114.3,9791,,,,
2019-08-08 11:57:00,1114.3,1114.5,1114.15,1114.3,8165,,,,
2019-08-08 11:58:00,1114.2,1114.5,1113.0,1113.3,19026,,,,
2019-08-08 11:59:00,1113.65,1114.2,1113.35,1113.7,9831,,,,
2019-08-08 12:00:00,1113.5,1114.5,1113.45,1114.2,9844,,,,
2019-08-08 12:01:00,1114.45,1115.0,1114.45,1115.0,15410,,,,
2019-08-08 12:02:00,1114.9,1115.0,1114.7,1115.0,17025,,,,
2019-08-08 12:03:00,1115.0,1115.0,1114.2,1114.45,5998,,,,
2019-08-08 12:04:00,1114.45,1115.0,1114.45,1114.95,41903,,,,
2019-08-08 12:05:00,1115.0,1115.4,1114.65,1114.9,18299,,,,
2019-08-08 12:06:00,1114.95,1115.75,1114.6,1114.8,11007,,,,
2019-08-08 12:07:00,1115.1,1115.85,1114.8,1115.75,4373,,,,
2019-08-08 12:08:00,1115.75,1115.95,1114.6,1115.25,10984,,,,
2019-08-08 12:09:00,1115.0,1115.6,1114.75,1114.85,3928,,,,
2019-08-08 12:10:00,1114.75,1115.5,1114.75,1115.15,6962,,,,
2019-08-08 12:11:00,1114.85,1115.15,1114.1,1114.25,8387,,,,
2019-08-08 12:12:00,1114.3,1114.45,1114.05,1114.3,6556,,,,
2019-08-08 12:13:00,1114.1,1114.1,1112.0,1112.7,32759,,,,
2019-08-08 12:14:00,1112.7,1113.0,1112.55,1112.9,13905,,,,
2019-08-08 12:15:00,1112.9,1113.75,1112.6,1113.75,9446,,,,
2019-08-08 12:16:00,1113.6,1114.5,1113.15,1114.45,6943,,,,
2019-08-08 12:17:00,1114.25,1114.3,1113.2,1113.55,11891,,,,
2019-08-08 12:18:00,1113.7,1114.45,1113.45,1113.75,11513,,,,
2019-08-08 12:19:00,1113.75,1114.0,1113.25,1114.0,8283,,,,
2019-08-08 12:20:00,1114.0,1114.25,1113.35,1113.9,10871,,,,
2019-08-08 12:21:00,1113.9,1114.35,1113.6,1114.15,4443,,,,
2019-08-08 12:22:00,1114.1,1114.1,1113.8,1113.85,6292,,,,
2019-08-08 12:23:00,1113.9,1114.0,1110.15,1111.8,64188,Downward,RedBrick,1112.1,ReverseOfUpward
2019-08-08 12:24:00,1111.7,1112.6,1111.4,1111.95,17135,,,,
2019-08-08 12:25:00,1112.1,1112.3,1111.0,1112.25,13602,,,,
2019-08-08 12:26:00,1112.25,1112.5,1111.65,1112.2,13461,,,,
2019-08-08 12:27:00,1112.2,1113.0,1112.2,1112.9,8452,,,,
2019-08-08 12:28:00,1112.9,1113.75,1112.65,1113.1,9684,,,,
2019-08-08 12:29:00,1113.15,1113.45,1113.1,1113.4,4734,,,,
2019-08-08 12:30:00,1113.4,1113.5,1112.5,1113.5,9720,,,,
2019-08-08 12:31:00,1113.25,1114.95,1113.25,1114.85,11773,,,,
2019-08-08 12:32:00,1114.7,1114.85,1114.05,1114.1,8075,,,,
2019-08-08 12:33:00,1114.05,1116.65,1114.05,1116.0,22934,,,,
2019-08-08 12:34:00,1116.2,1116.2,1115.35,1115.7,10597,,,,
2019-08-08 12:35:00,1115.75,1116.2,1115.4,1115.8,6861,,,,
2019-08-08 12:36:00,1115.35,1115.55,1114.55,1114.8,15039,,,,
2019-08-08 12:37:00,1114.8,1115.0,1114.7,1115.0,23487,,,,
2019-08-08 12:38:00,1114.75,1115.0,1114.65,1114.9,10821,,,,
2019-08-08 12:39:00,1114.85,1114.95,1114.35,1114.75,8771,,,,
2019-08-08 12:40:00,1114.6,1115.8,1114.6,1115.75,40073,,,,
2019-08-08 12:41:00,1115.4,1115.6,1115.4,1115.6,6767,,,,
2019-08-08 12:42:00,1115.6,1116.0,1115.6,1116.0,6812,,,,
2019-08-08 12:43:00,1115.8,1117.75,1115.8,1117.55,24838,,,,
2019-08-08 12:44:00,1117.45,1117.85,1117.35,1117.6,18635,,,,
2019-08-08 12:45:00,1117.6,1118.0,1117.0,1117.95,45729,,,,
2019-08-08 12:46:00,1117.95,1118.0,1117.6,1117.65,17565,,,,
2019-08-08 12:47:00,1117.5,1117.55,1116.85,1116.9,16776,,,,
2019-08-08 12:48:00,1116.9,1116.95,1116.3,1116.5,9916,,,,
2019-08-08 12:49:00,1116.5,1116.6,1116.5,1116.55,6304,,,,
2019-08-08 12:50:00,1116.5,1116.5,1115.9,1115.9,13049,,,,
2019-08-08 12:51:00,1115.9,1116.1,1115.65,1115.7,16534,,,,
2019-08-08 12:52:00,1115.7,1115.7,1114.0,1114.0,20310,,,,
2019-08-08 12:53:00,1114.0,1115.0,1114.0,1114.15,16930,,,,
2019-08-08 12:54:00,1114.2,1114.65,1113.9,1113.9,10650,,,,
2019-08-08 12:55:00,1113.9,1114.2,1113.4,1114.2,9542,,,,
2019-08-08 12:56:00,1114.0,1114.4,1113.75,1114.0,13030,,,,
2019-08-08 12:57:00,1114.0,1114.0,1113.9,1114.0,9789,,,,
2019-08-08 12:58:00,1114.05,1115.0,1114.0,1114.8,8118,,,,
2019-08-08 12:59:00,1114.8,1115.0,1114.8,1114.95,12902,,,,
2019-08-08 13:00:00,1115.0,1115.0,1113.95,1114.3,15890,,,,
2019-08-08 13:01:00,1114.3,1114.3,1113.25,1113.85,12626,,,,
2019-08-08 13:02:00,1113.85,1114.0,1113.85,1113.95,3179,,,,
2019-08-08 13:03:00,1113.95,1114.0,1112.25,1113.35,19896,,,,
2019-08-08 13:04:00,1113.5,1114.05,1113.35,1114.0,8194,,,,
2019-08-08 13:05:00,1114.0,1114.0,1113.9,1113.95,5595,,,,
2019-08-08 13:06:00,1113.95,1114.8,1113.95,1114.4,8617,,,,
2019-08-08 13:07:00,1114.4,1115.0,1114.3,1114.75,5740,,,,
2019-08-08 13:08:00,1114.7,1115.0,1114.7,1114.8,9950,,,,
2019-08-08 13:09:00,1114.8,1114.8,1113.05,1113.2,11437,,,,
2019-08-08 13:10:00,1113.7,1114.05,1113.55,1113.85,6373,,,,
2019-08-08 13:11:00,1113.85,1114.1,1113.85,1113.95,6327,,,,
2019-08-08 13:12:00,1113.95,1114.4,1113.95,1114.15,3144,,,,
2019-08-08 13:13:00,1114.6,1114.9,1114.15,1114.65,9665,,,,
2019-08-08 13:14:00,1114.7,1114.95,1114.1,1114.8,12112,,,,
2019-08-08 13:15:00,1114.65,1114.85,1114.2,1114.25,9968,,,,
2019-08-08 13:16:00,1114.2,1114.25,1113.05,1113.9,10401,,,,
2019-08-08 13:17:00,1113.95,1114.05,1113.9,1113.9,10687,,,,
2019-08-08 13:18:00,1113.85,1114.95,1113.8,1114.85,5794,,,,
2019-08-08 13:19:00,1114.85,1115.0,1114.7,1114.85,25658,,,,
2019-08-08 13:20:00,1114.85,1115.0,1114.4,1114.4,21569,,,,
2019-08-08 13:21:00,1114.4,1114.95,1114.3,1114.9,4860,,,,
2019-08-08 13:22:00,1114.9,1115.0,1114.9,1114.95,18179,,,,
2019-08-08 13:23:00,1114.95,1115.0,1114.95,1115.0,8591,,,,
2019-08-08 13:24:00,1115.0,1115.0,1114.95,1114.95,10938,,,,
2019-08-08 13:25:00,1114.95,1115.0,1114.85,1114.85,26135,,,,
2019-08-08 13:26:00,1114.85,1115.0,1114.15,1114.6,13212,,,,
2019-08-08 13:27:00,1114.45,1115.0,1114.4,1114.5,1513884,,,,
2019-08-08 13:28:00,1114.15,1115.75,1114.15,1114.3,27840,,,,
2019-08-08 13:29:00,1114.4,1114.85,1114.25,1114.85,8944,,,,
2019-08-08 13:30:00,1114.8,1114.85,1114.2,1114.25,10037,,,,
2019-08-08 13:31:00,1114.2,1115.6,1114.2,1115.5,11045,,,,
2019-08-08 13:32:00,1115.9,1116.3,1115.4,1116.25,30675,,,,
2019-08-08 13:33:00,1116.25,1116.9,1116.25,1116.65,16096,,,,
2019-08-08 13:34:00,1116.65,1118.0,1116.65,1117.8,30715,,,,
2019-08-08 13:35:00,1117.8,1117.8,1117.0,1117.0,14883,,,,
2019-08-08 13:36:00,1117.0,1118.0,1116.85,1117.95,15461,,,,
2019-08-08 13:37:00,1117.95,1118.0,1117.1,1117.1,11077,,,,
2019-08-08 13:38:00,1117.1,1117.15,1116.55,1116.6,17465,,,,
2019-08-08 13:39:00,1116.6,1117.75,1116.55,1117.05,28550,,,,
2019-08-08 13:40:00,1117.05,1117.9,1117.0,1117.55,16464,,,,
2019-08-08 13:41:00,1117.85,1117.95,1117.0,1117.1,13849,,,,
2019-08-08 13:42:00,1117.1,1117.65,1117.1,1117.6,13359,,,,
2019-08-08 13:43:00,1117.5,1118.0,1117.3,1117.9,10937,,,,
2019-08-08 13:44:00,1117.85,1117.85,1115.55,1116.55,22925,,,,
2019-08-08 13:45:00,1116.8,1116.8,1115.7,1116.0,15908,,,,
2019-08-08 13:46:00,1115.95,1116.8,1115.8,1116.8,7618,,,,
2019-08-08 13:47:00,1116.75,1116.75,1115.8,1116.0,12202,,,,
2019-08-08 13:48:00,1115.85,1116.95,1115.85,1116.9,9240,,,,
2019-08-08 13:49:00,1116.75,1116.95,1116.25,1116.35,13410,,,,
2019-08-08 13:50:00,1116.35,1117.0,1116.3,1116.9,10723,,,,
2019-08-08 13:51:00,1116.95,1117.75,1116.6,1116.95,14646,,,,
2019-08-08 13:52:00,1116.95,1117.9,1116.85,1117.75,8675,,,,
2019-08-08 13:53:00,1117.6,1118.0,1117.6,1118.0,9174,,,,
2019-08-08 13:54:00,1117.85,1118.0,1117.0,1117.05,13776,,,,
2019-08-08 13:55:00,1117.1,1117.1,1116.9,1117.0,8160,,,,
2019-08-08 13:56:00,1117.4,1118.0,1117.0,1117.85,9130,,,,
2019-08-08 13:57:00,1117.95,1117.95,1117.0,1117.35,8872,,,,
2019-08-08 13:58:00,1117.35,1120.0,1117.3,1120.0,79045,,,,
2019-08-08 13:59:00,1119.8,1120.95,1119.5,1120.8,29125,,,,
2019-08-08 14:00:00,1120.65,1120.95,1119.0,1119.3,16696,,,,
2019-08-08 14:01:00,1119.3,1120.0,1119.0,1119.4,19613,,,,
2019-08-08 14:02:00,1119.55,1120.7,1119.4,1120.0,17818,,,,
2019-08-08 14:03:00,1119.95,1120.5,1119.6,1120.2,10768,,,,
2019-08-08 14:04:00,1120.0,1120.8,1119.75,1120.5,14924,,,,
2019-08-08 14:05:00,1120.5,1120.9,1120.05,1120.5,8195,,,,
2019-08-08 14:06:00,1120.25,1122.4,1120.2,1121.75,58140,,,,
2019-08-08 14:07:00,1121.4,1121.8,1120.8,1121.0,19693,,,,
2019-08-08 14:08:00,1120.95,1121.35,1120.5,1121.35,17140,,,,
2019-08-08 14:09:00,1121.5,1121.5,1120.8,1121.15,13115,,,,
2019-08-08 14:10:00,1121.25,1121.45,1119.5,1120.2,31513,,,,
2019-08-08 14:11:00,1120.25,1120.9,1119.55,1120.6,21547,,,,
2019-08-08 14:12:00,1120.1,1120.4,1118.8,1119.7,24207,,,,
2019-08-08 14:13:00,1118.75,1119.7,1118.65,1119.0,14049,,,,
2019-08-08 14:14:00,1119.05,1119.8,1119.05,1119.65,9749,,,,
2019-08-08 14:15:00,1119.7,1119.7,1118.9,1119.3,22542,,,,
2019-08-08 14:16:00,1119.95,1121.5,1119.0,1121.4,36563,,,,
2019-08-08 14:17:00,1121.35,1121.6,1120.25,1120.25,24451,,,,
2019-08-08 14:18:00,1120.45,1121.1,1120.05,1120.6,24503,,,,
2019-08-08 14:19:00,1120.4,1121.0,1119.55,1119.7,13214,,,,
2019-08-08 14:20:00,1119.55,1120.55,1119.2,1120.1,16938,,,,
2019-08-08 14:21:00,1120.45,1120.95,1120.0,1120.0,9589,,,,
2019-08-08 14:22:00,1120.8,1121.3,1120.2,1120.5,16919,,,,
2019-08-08 14:23:00,1120.15,1120.95,1119.55,1120.75,17720,,,,
2019-08-08 14:24:00,1120.6,1122.0,1120.6,1121.8,20988,,,,
2019-08-08 14:25:00,1121.7,1124.65,1121.7,1123.1,60666,Upward,GreenBrick,1122.1,ReverseOfDownward
2019-08-08 14:26:00,1123.75,1125.0,1123.75,1124.7,52615,,,,
2019-08-08 14:27:00,1124.95,1128.0,1124.75,1128.0,84202,Upward,GreenBrick,1127.1,
2019-08-08 14:28:00,1128.0,1128.0,1126.3,1127.1,46641,,,,
2019-08-08 14:29:00,1126.85,1128.65,1126.85,1128.45,46580,,,,
2019-08-08 14:30:00,1128.25,1129.8,1128.25,1129.65,69335,,,,
2019-08-08 14:31:00,1129.95,1131.45,1129.0,1129.2,92810,,,,
2019-08-08 14:32:00,1129.25,1133.1,1129.25,1133.1,96129,Upward,GreenBrick,1132.1,
2019-08-08 14:33:00,1133.75,1133.9,1132.0,1132.0,92606,,,,
2019-08-08 14:34:00,1132.15,1134.85,1132.05,1134.0,55963,,,,
2019-08-08 14:35:00,1134.05,1134.7,1133.5,1134.35,46085,,,,
2019-08-08 14:36:00,1135.9,1139.25,1135.9,1138.4,187558,Upward,GreenBrick,1137.1,
2019-08-08 14:37:00,1138.25,1138.25,1135.25,1136.65,91574,,,,
2019-08-08 14:38:00,1136.2,1139.75,1136.0,1139.75,83685,,,,
2019-08-08 14:39:00,1139.45,1140.0,1138.15,1139.1,87338,,,,
2019-08-08 14:40:00,1139.05,1143.0,1139.05,1143.0,109374,Upward,GreenBrick,1142.1,
2019-08-08 14:41:00,1142.6,1145.55,1142.6,1144.6,160403,,,,
2019-08-08 14:42:00,1144.7,1145.95,1141.6,1142.1,131889,,,,
2019-08-08 14:43:00,1142.0,1142.8,1139.0,1139.5,89158,,,,
2019-08-08 14:44:00,1139.85,1142.0,1139.85,1141.3,56166,,,,
2019-08-08 14:45:00,1141.15,1145.0,1141.15,1143.25,94297,,,,
2019-08-08 14:46:00,1143.85,1146.55,1143.5,1146.15,81454,,,,
2019-08-08 14:47:00,1146.55,1148.35,1146.0,1147.05,145924,,,,
2019-08-08 14:48:00,1146.9,1148.6,1146.3,1147.3,103626,Upward,GreenBrick,1147.1,
2019-08-08 14:49:00,1147.15,1148.75,1145.45,1145.45,79963,,,,
2019-08-08 14:50:00,1145.4,1145.75,1143.5,1143.75,54668,,,,
2019-08-08 14:51:00,1143.75,1143.9,1142.2,1143.2,52571,,,,
2019-08-08 14:52:00,1143.2,1144.45,1143.2,1143.95,42253,,,,
2019-08-08 14:53:00,1143.95,1147.45,1143.95,1146.85,48219,,,,
2019-08-08 14:54:00,1146.85,1148.0,1144.4,1147.9,80249,,,,
2019-08-08 14:55:00,1148.4,1148.95,1148.0,1148.7,88340,,,,
2019-08-08 14:56:00,1148.4,1148.5,1145.5,1145.9,84144,,,,
2019-08-08 14:57:00,1145.85,1149.0,1145.8,1149.0,53347,,,,
2019-08-08 14:58:00,1149.15,1149.5,1147.65,1148.8,57824,,,,
2019-08-08 14:59:00,1149.3,1151.0,1148.55,1150.95,124632,,,,
2019-08-08 15:00:00,1150.85,1152.0,1150.85,1151.25,104539,,,,
2019-08-08 15:01:00,1151.4,1152.65,1151.4,1152.4,70757,Upward,GreenBrick,1152.1,
2019-08-08 15:02:00,1152.35,1154.75,1152.25,1154.75,118383,,,,
2019-08-08 15:03:00,1154.45,1154.45,1152.45,1152.5,89327,,,,
2019-08-08 15:04:00,1152.55,1152.55,1150.1,1151.5,75438,,,,
2019-08-08 15:05:00,1150.75,1151.4,1150.25,1150.75,71879,,,,
2019-08-08 15:06:00,1150.6,1152.75,1150.6,1152.3,65289,,,,
2019-08-08 15:07:00,1152.2,1152.2,1150.45,1150.8,59402,,,,
2019-08-08 15:08:00,1151.0,1151.65,1150.05,1150.05,67255,,,,
2019-08-08 15:09:00,1150.0,1150.2,1149.0,1149.7,62460,,,,
2019-08-08 15:10:00,1149.4,1149.65,1147.95,1148.0,61441,,,,
2019-08-08 15:11:00,1147.95,1148.95,1147.55,1148.1,73099,,,,
2019-08-08 15:12:00,1148.3,1149.0,1148.0,1148.85,48994,,,,
2019-08-08 15:13:00,1148.9,1148.9,1148.4,1148.65,32141,,,,
2019-08-08 15:14:00,1148.65,1149.0,1148.55,1149.0,59141,,,,
2019-08-08 15:15:00,1148.9,1149.5,1148.3,1149.5,65595,,,,
2019-08-08 15:16:00,1148.95,1150.05,1148.9,1149.9,68926,,,,
2019-08-08 15:17:00,1149.95,1150.55,1149.25,1150.3,45069,,,,
2019-08-08 15:18:00,1150.45,1152.8,1150.1,1152.8,72608,,,,
