,DateTime,open,high,low,close,volume,Trend,Brick,PivotPrice,TRADE,SellSignal,SellEntryPrice,SellExitPrice,SellPNL,SellPNLPercent,BuySignal,BuyEntryPrice,BuyExitPrice,BuyPNL,BuyPNLPercent
680,2019-08-02 14:20:00,1195.1,1197.0,1194.9,1196.95,24451,,,,,,,,,,,,,,
681,2019-08-02 14:21:00,1196.8,1198.0,1195.3,1195.3,30450,,,,,,,,,,,,,,
682,2019-08-02 14:22:00,1195.95,1195.95,1193.7,1193.95,22235,,,,,,,,,,,,,,
683,2019-08-02 14:23:00,1194.0,1194.0,1190.75,1190.75,25608,,,,,,,,,,,,,,
684,2019-08-02 14:24:00,1190.65,1192.95,1190.0,1192.75,39849,,,,,,,,,,,,,,
685,2019-08-02 14:25:00,1192.55,1193.9,1192.0,1193.6,20859,,,,,,,,,,,,,,
686,2019-08-02 14:26:00,1193.95,1193.95,1192.0,1193.1,13143,,,,,,,,,,,,,,
687,2019-08-02 14:27:00,1193.35,1193.4,1192.2,1192.2,12298,,,,,,,,,,,,,,
688,2019-08-02 14:28:00,1192.85,1193.1,1191.2,1193.1,15460,,,,,,,,,,,,,,
689,2019-08-02 14:29:00,1193.1,1195.55,1192.75,1193.8,23091,,,,,,,,,,,,,,
690,2019-08-02 14:30:00,1193.8,1193.8,1192.0,1192.45,13497,,,,,,,,,,,,,,
691,2019-08-02 14:31:00,1192.9,1193.35,1191.35,1193.3,27119,,,,,,,,,,,,,,
692,2019-08-02 14:32:00,1193.3,1193.3,1191.45,1191.45,17011,,,,,,,,,,,,,,
693,2019-08-02 14:33:00,1191.3,1192.0,1187.0,1189.35,47942,,,,,,,,,,,,,,
694,2019-08-02 14:34:00,1189.35,1190.75,1189.15,1190.4,25254,,,,,,,,,,,,,,
695,2019-08-02 14:35:00,1190.4,1191.4,1189.4,1191.4,17622,,,,,,,,,,,,,,
696,2019-08-02 14:36:00,1190.35,1191.7,1189.75,1191.35,18020,,,,,,,,,,,,,,
697,2019-08-02 14:37:00,1191.35,1191.35,1188.0,1188.5,25222,,,,,,,,,,,,,,
698,2019-08-02 14:38:00,1188.7,1191.35,1188.0,1189.65,24948,,,,,,,,,,,,,,
699,2019-08-02 14:39:00,1189.3,1190.65,1188.65,1190.2,16531,,,,,,,,,,,,,,
700,2019-08-02 14:40:00,1190.3,1193.0,1190.1,1192.35,20655,,,,,,,,,,,,,,
701,2019-08-02 14:41:00,1192.45,1192.45,1191.05,1191.05,16061,,,,,,,,,,,,,,
702,2019-08-02 14:42:00,1191.4,1192.0,1190.45,1191.95,16880,,,,,,,,,,,,,,
703,2019-08-02 14:43:00,1191.8,1191.95,1190.75,1190.85,13489,,,,,,,,,,,,,,
704,2019-08-02 14:44:00,1190.85,1191.0,1190.05,1190.9,16359,,,,,,,,,,,,,,
705,2019-08-02 14:45:00,1190.95,1191.0,1189.7,1189.7,22427,,,,,,,,,,,,,,
706,2019-08-02 14:46:00,1189.8,1190.1,1189.05,1189.5,15830,,,,,,,,,,,,,,
707,2019-08-02 14:47:00,1189.8,1190.95,1188.8,1189.8,17777,,,,,,,,,,,,,,
708,2019-08-02 14:48:00,1190.0,1190.0,1188.3,1189.3,22066,,,,,,,,,,,,,,
709,2019-08-02 14:49:00,1189.35,1189.35,1186.25,1186.9,38565,,,,,,,,,,,,,,
710,2019-08-02 14:50:00,1187.0,1189.2,1186.5,1188.95,22085,,,,,,,,,,,,,,
711,2019-08-02 14:51:00,1188.95,1189.45,1186.95,1188.0,32182,,,,,,,,,,,,,,
712,2019-08-02 14:52:00,1187.95,1187.95,1186.5,1186.9,23458,,,,,,,,,,,,,,
713,2019-08-02 14:53:00,1187.15,1187.95,1186.5,1187.0,14977,,,,,,,,,,,,,,
714,2019-08-02 14:54:00,1187.0,1187.0,1182.8,1184.3,54070,,,,,,,,,,,,,,
715,2019-08-02 14:55:00,1184.05,1184.05,1182.0,1182.0,41432,Downward,RedBrick,1182.1,ReverseOfUpward,SELL,1182.0,,,,LongExit,,1182.0,-11.450000000000045,-0.9594034102811215
716,2019-08-02 14:56:00,1182.1,1183.0,1179.35,1183.0,99695,,,,,,,,,,,,,,
717,2019-08-02 14:57:00,1183.3,1184.8,1182.8,1183.4,49780,,,,,,,,,,,,,,
718,2019-08-02 14:58:00,1183.5,1184.2,1182.5,1183.1,26946,,,,,,,,,,,,,,
719,2019-08-02 14:59:00,1182.5,1184.35,1182.25,1183.35,13848,,,,,,,,,,,,,,
720,2019-08-02 15:00:00,1183.5,1183.5,1180.5,1183.15,44784,,,,,,,,,,,,,,
721,2019-08-02 15:01:00,1183.15,1184.0,1182.75,1183.9,26294,,,,,,,,,,,,,,
722,2019-08-02 15:02:00,1183.9,1184.8,1183.2,1184.8,32290,,,,,,,,,,,,,,
723,2019-08-02 15:03:00,1184.85,1185.0,1183.85,1184.1,25987,,,,,,,,,,,,,,
724,2019-08-02 15:04:00,1184.1,1184.85,1182.3,1183.05,27346,,,,,,,,,,,,,,
725,2019-08-02 15:05:00,1183.05,1183.5,1182.85,1182.9,31903,,,,,,,,,,,,,,
726,2019-08-02 15:06:00,1183.0,1183.15,1182.3,1183.0,29822,,,,,,,,,,,,,,
727,2019-08-02 15:07:00,1183.0,1183.4,1182.85,1183.25,20307,,,,,,,,,,,,,,
728,2019-08-02 15:08:00,1183.25,1185.0,1183.2,1184.95,27227,,,,,,,,,,,,,,
729,2019-08-02 15:09:00,1185.1,1187.05,1185.1,1186.9,38017,,,,,,,,,,,,,,
730,2019-08-02 15:10:00,1186.55,1186.55,1185.2,1185.75,33071,,,,,,,,,,,,,,
731,2019-08-02 15:11:00,1185.75,1187.5,1185.65,1187.3,32749,,,,,,,,,,,,,,
732,2019-08-02 15:12:00,1187.35,1187.9,1186.2,1186.9,29936,,,,,,,,,,,,,,
733,2019-08-02 15:13:00,1186.9,1187.45,1186.1,1186.3,29236,,,,,,,,,,,,,,
734,2019-08-02 15:14:00,1186.3,1186.7,1186.1,1186.25,23924,,,,,,,,,,,,,,
735,2019-08-02 15:15:00,1186.25,1186.25,1185.3,1185.95,39718,,,,,,,,,,,,,,
736,2019-08-02 15:16:00,1185.95,1186.0,1184.15,1184.55,48375,,,,,,,,,,,,,,
737,2019-08-02 15:17:00,1184.55,1184.55,1183.85,1184.35,33860,,,,,,,,,,,,,,
738,2019-08-02 15:18:00,1184.35,1184.8,1184.25,1184.7,27517,,,,,,,,,,,,,,
739,2019-08-02 15:19:00,1184.65,1184.65,1183.55,1183.9,32158,,,,,,,,,,,,,,
740,2019-08-02 15:20:00,1183.9,1183.9,1183.65,1183.7,26870,,,,,,,,,,,,,,
741,2019-08-02 15:21:00,1183.65,1183.65,1183.1,1183.2,26327,,,,,,,,,,,,,,
742,2019-08-02 15:22:00,1183.3,1183.45,1182.55,1183.0,33017,,,,,,,,,,,,,,
743,2019-08-02 15:23:00,1183.0,1183.75,1181.8,1183.6,30494,,,,,,,,,,,,,,
744,2019-08-02 15:24:00,1183.6,1184.2,1183.4,1183.95,29608,,,,,,,,,,,,,,
745,2019-08-02 15:25:00,1183.95,1183.95,1183.1,1183.15,23115,,,,,,,,,,,,,,
746,2019-08-02 15:26:00,1183.15,1183.95,1183.1,1183.25,24440,,,,,,,,,,,,,,
747,2019-08-02 15:27:00,1183.25,1184.4,1183.25,1184.3,25894,,,,,,,,,,,,,,
748,2019-08-02 15:28:00,1184.4,1184.95,1183.75,1183.75,23662,,,,,,,,,,,,,,
749,2019-08-02 15:29:00,1183.95,1184.0,1182.65,1183.55,20259,,,,,,,,,,,,,,
750,2019-08-05 09:15:00,1165.9,1165.9,1144.65,1146.3,223889,Downward,RedBrick,1147.1,,,,,,,,,,,
751,2019-08-05 09:16:00,1146.75,1152.9,1146.75,1150.05,172679,,,,,,,,,,,,,,
752,2019-08-05 09:17:00,1151.0,1151.45,1148.25,1150.25,139243,,,,,,,,,,,,,,
753,2019-08-05 09:18:00,1150.25,1153.9,1149.3,1153.9,101731,,,,,,,,,,,,,,
754,2019-08-05 09:19:00,1153.5,1154.8,1152.45,1153.25,57517,,,,,,,,,,,,,,
755,2019-08-05 09:20:00,1153.65,1153.65,1148.75,1149.95,124427,,,,,,,,,,,,,,
756,2019-08-05 09:21:00,1149.75,1151.3,1148.2,1151.25,71672,,,,,,,,,,,,,,
757,2019-08-05 09:22:00,1150.8,1152.35,1150.1,1151.1,72159,,,,,,,,,,,,,,
758,2019-08-05 09:23:00,1151.35,1152.2,1149.5,1150.8,86457,,,,,,,,,,,,,,
759,2019-08-05 09:24:00,1150.05,1151.75,1149.0,1150.5,66786,,,,,,,,,,,,,,
760,2019-08-05 09:25:00,1150.1,1151.6,1147.0,1147.15,83600,,,,,,,,,,,,,,
761,2019-08-05 09:26:00,1147.2,1148.7,1145.5,1148.6,91517,,,,,,,,,,,,,,
762,2019-08-05 09:27:00,1148.6,1149.35,1147.5,1148.45,53415,,,,,,,,,,,,,,
763,2019-08-05 09:28:00,1148.75,1149.9,1148.5,1149.2,37026,,,,,,,,,,,,,,
764,2019-08-05 09:29:00,1149.05,1151.4,1148.7,1150.0,56972,,,,,,,,,,,,,,
765,2019-08-05 09:30:00,1150.5,1150.5,1148.1,1148.1,59068,,,,,,,,,,,,,,
766,2019-08-05 09:31:00,1148.3,1149.85,1148.0,1148.6,48572,,,,,,,,,,,,,,
767,2019-08-05 09:32:00,1148.7,1150.3,1147.3,1149.25,55063,,,,,,,,,,,,,,
768,2019-08-05 09:33:00,1149.45,1150.5,1148.75,1150.05,25162,,,,,,,,,,,,,,
769,2019-08-05 09:34:00,1150.05,1150.3,1148.85,1148.85,55894,,,,,,,,,,,,,,
770,2019-08-05 09:35:00,1149.0,1150.3,1148.45,1150.0,43065,,,,,,,,,,,,,,
771,2019-08-05 09:36:00,1150.0,1150.4,1148.65,1150.0,57940,,,,,,,,,,,,,,
772,2019-08-05 09:37:00,1150.0,1150.15,1148.5,1149.95,50280,,,,,,,,,,,,,,
773,2019-08-05 09:38:00,1149.95,1150.4,1149.45,1150.0,39340,,,,,,,,,,,,,,
774,2019-08-05 09:39:00,1150.0,1150.6,1149.5,1149.95,59542,,,,,,,,,,,,,,
775,2019-08-05 09:40:00,1149.5,1150.3,1148.0,1148.5,67829,,,,,,,,,,,,,,
776,2019-08-05 09:41:00,1148.55,1149.6,1147.9,1149.0,51364,,,,,,,,,,,,,,
777,2019-08-05 09:42:00,1149.5,1150.7,1149.25,1150.0,44964,,,,,,,,,,,,,,
778,2019-08-05 09:43:00,1150.0,1151.5,1148.0,1148.25,75780,,,,,,,,,,,,,,
779,2019-08-05 09:44:00,1148.25,1149.0,1145.0,1145.3,125927,,,,,,,,,,,,,,
780,2019-08-05 09:45:00,1145.3,1147.25,1145.2,1147.25,57833,,,,,,,,,,,,,,
781,2019-08-05 09:46:00,1147.2,1148.3,1147.0,1147.35,65420,,,,,,,,,,,,,,
782,2019-08-05 09:47:00,1147.4,1149.4,1147.05,1148.8,26104,,,,,,,,,,,,,,
783,2019-08-05 09:48:00,1148.75,1148.75,1146.0,1146.0,44492,,,,,,,,,,,,,,
784,2019-08-05 09:49:00,1146.0,1148.65,1146.0,1148.3,34141,,,,,,,,,,,,,,
785,2019-08-05 09:50:00,1148.3,1150.8,1147.9,1148.8,54388,,,,,,,,,,,,,,
786,2019-08-05 09:51:00,1148.15,1149.8,1148.0,1149.5,28878,,,,,,,,,,,,,,
787,2019-08-05 09:52:00,1149.6,1151.45,1148.95,1151.4,44206,,,,,,,,,,,,,,
788,2019-08-05 09:53:00,1150.9,1151.5,1150.05,1150.4,37450,,,,,,,,,,,,,,
789,2019-08-05 09:54:00,1150.4,1151.5,1149.3,1149.8,55309,,,,,,,,,,,,,,
790,2019-08-05 09:55:00,1149.8,1151.75,1149.8,1150.55,36704,,,,,,,,,,,,,,
791,2019-08-05 09:56:00,1150.6,1152.0,1150.6,1151.25,52639,,,,,,,,,,,,,,
792,2019-08-05 09:57:00,1151.55,1152.0,1151.3,1151.95,42631,,,,,,,,,,,,,,
793,2019-08-05 09:58:00,1151.8,1152.0,1150.1,1152.0,50181,,,,,,,,,,,,,,
794,2019-08-05 09:59:00,1152.0,1152.05,1150.35,1150.65,38386,,,,,,,,,,,,,,
795,2019-08-05 10:00:00,1150.8,1151.1,1150.1,1150.8,28076,,,,,,,,,,,,,,
796,2019-08-05 10:01:00,1150.7,1151.5,1150.05,1150.1,34928,,,,,,,,,,,,,,
797,2019-08-05 10:02:00,1150.25,1150.25,1147.5,1148.5,63340,,,,,,,,,,,,,,
798,2019-08-05 10:03:00,1148.0,1148.65,1147.4,1148.25,33643,,,,,,,,,,,,,,
799,2019-08-05 10:04:00,1148.2,1148.3,1147.6,1147.9,16794,,,,,,,,,,,,,,
800,2019-08-05 10:05:00,1147.9,1147.9,1146.1,1147.45,41752,,,,,,,,,,,,,,
801,2019-08-05 10:06:00,1147.45,1149.05,1147.45,1149.05,17111,,,,,,,,,,,,,,
802,2019-08-05 10:07:00,1149.1,1150.0,1148.7,1149.8,17891,,,,,,,,,,,,,,
803,2019-08-05 10:08:00,1149.95,1150.5,1149.0,1150.0,20072,,,,,,,,,,,,,,
804,2019-08-05 10:09:00,1150.2,1150.5,1149.5,1150.0,19144,,,,,,,,,,,,,,
805,2019-08-05 10:10:00,1150.15,1151.25,1149.25,1150.5,22950,,,,,,,,,,,,,,
806,2019-08-05 10:11:00,1150.85,1150.95,1148.85,1150.0,16921,,,,,,,,,,,,,,
807,2019-08-05 10:12:00,1150.4,1150.45,1149.0,1149.0,18259,,,,,,,,,,,,,,
808,2019-08-05 10:13:00,1149.5,1150.55,1149.4,1150.05,14866,,,,,,,,,,,,,,
809,2019-08-05 10:14:00,1150.0,1150.7,1149.5,1150.7,15772,,,,,,,,,,,,,,
810,2019-08-05 10:15:00,1150.6,1150.65,1149.6,1150.4,15636,,,,,,,,,,,,,,
811,2019-08-05 10:16:00,1150.6,1150.6,1149.0,1149.0,25849,,,,,,,,,,,,,,
812,2019-08-05 10:17:00,1149.0,1149.75,1148.9,1149.6,25424,,,,,,,,,,,,,,
813,2019-08-05 10:18:00,1149.55,1149.7,1148.0,1149.1,22589,,,,,,,,,,,,,,
814,2019-08-05 10:19:00,1148.7,1150.2,1148.7,1150.0,22038,,,,,,,,,,,,,,
815,2019-08-05 10:20:00,1150.0,1150.0,1149.3,1149.7,13808,,,,,,,,,,,,,,
816,2019-08-05 10:21:00,1149.8,1149.8,1149.15,1149.75,21328,,,,,,,,,,,,,,
817,2019-08-05 10:22:00,1149.75,1149.75,1146.25,1146.7,48574,,,,,,,,,,,,,,
818,2019-08-05 10:23:00,1147.0,1147.0,1145.9,1145.9,35585,,,,,,,,,,,,,,
819,2019-08-05 10:24:00,1146.0,1146.25,1136.6,1136.6,325550,Downward,RedBrick,1137.1,,,,,,,,,,,
820,2019-08-05 10:25:00,1136.1,1139.8,1132.5,1139.45,125899,,,,,,,,,,,,,,
821,2019-08-05 10:26:00,1139.45,1140.55,1137.6,1139.2,64458,,,,,,,,,,,,,,
822,2019-08-05 10:27:00,1138.85,1139.0,1137.5,1138.7,43701,,,,,,,,,,,,,,
823,2019-08-05 10:28:00,1138.7,1140.4,1138.7,1140.2,35214,,,,,,,,,,,,,,
824,2019-08-05 10:29:00,1140.25,1141.5,1140.0,1141.3,43664,,,,,,,,,,,,,,
825,2019-08-05 10:30:00,1141.45,1142.5,1140.6,1142.5,27179,,,,,,,,,,,,,,
826,2019-08-05 10:31:00,1142.25,1142.5,1141.1,1142.15,28586,,,,,,,,,,,,,,
827,2019-08-05 10:32:00,1142.15,1142.25,1141.1,1141.85,31895,,,,,,,,,,,,,,
828,2019-08-05 10:33:00,1141.9,1141.9,1138.9,1140.75,46470,,,,,,,,,,,,,,
829,2019-08-05 10:34:00,1140.5,1140.8,1138.0,1138.6,60455,,,,,,,,,,,,,,
830,2019-08-05 10:35:00,1138.7,1139.6,1137.8,1139.2,31344,,,,,,,,,,,,,,
831,2019-08-05 10:36:00,1138.85,1139.9,1137.95,1138.95,38418,,,,,,,,,,,,,,
832,2019-08-05 10:37:00,1138.8,1140.0,1138.8,1139.65,42667,,,,,,,,,,,,,,
833,2019-08-05 10:38:00,1139.3,1139.65,1137.5,1137.95,29526,,,,,,,,,,,,,,
834,2019-08-05 10:39:00,1137.5,1138.2,1135.1,1138.0,73416,,,,,,,,,,,,,,
835,2019-08-05 10:40:00,1138.0,1138.0,1135.0,1135.15,51233,,,,,,,,,,,,,,
836,2019-08-05 10:41:00,1135.55,1137.1,1134.75,1137.0,31048,,,,,,,,,,,,,,
837,2019-08-05 10:42:00,1137.0,1138.5,1135.25,1138.0,43069,,,,,,,,,,,,,,
838,2019-08-05 10:43:00,1138.35,1138.7,1137.15,1138.2,22719,,,,,,,,,,,,,,
839,2019-08-05 10:44:00,1137.5,1138.45,1137.0,1137.2,25639,,,,,,,,,,,,,,
840,2019-08-05 10:45:00,1137.0,1138.0,1136.5,1138.0,17192,,,,,,,,,,,,,,
841,2019-08-05 10:46:00,1138.0,1139.2,1137.6,1138.7,21737,,,,,,,,,,,,,,
842,2019-08-05 10:47:00,1138.4,1139.1,1138.25,1138.25,26209,,,,,,,,,,,,,,
843,2019-08-05 10:48:00,1138.3,1138.4,1137.25,1138.15,22653,,,,,,,,,,,,,,
844,2019-08-05 10:49:00,1138.15,1139.0,1137.5,1139.0,12832,,,,,,,,,,,,,,
845,2019-08-05 10:50:00,1139.0,1139.8,1138.0,1139.8,20560,,,,,,,,,,,,,,
846,2019-08-05 10:51:00,1139.6,1140.0,1138.3,1139.75,33687,,,,,,,,,,,,,,
847,2019-08-05 10:52:00,1139.95,1140.0,1139.15,1139.2,18283,,,,,,,,,,,,,,
848,2019-08-05 10:53:00,1139.2,1140.0,1139.1,1139.65,10995,,,,,,,,,,,,,,
849,2019-08-05 10:54:00,1139.7,1139.7,1138.6,1138.8,13539,,,,,,,,,,,,,,
850,2019-08-05 10:55:00,1138.8,1140.0,1138.8,1139.9,11676,,,,,,,,,,,,,,
851,2019-08-05 10:56:00,1139.85,1139.85,1137.05,1137.2,45774,,,,,,,,,,,,,,
852,2019-08-05 10:57:00,1137.05,1137.7,1136.45,1136.75,20663,,,,,,,,,,,,,,
853,2019-08-05 10:58:00,1136.8,1138.4,1136.45,1138.1,25756,,,,,,,,,,,,,,
854,2019-08-05 10:59:00,1138.1,1139.25,1138.1,1138.2,18116,,,,,,,,,,,,,,
855,2019-08-05 11:00:00,1138.25,1139.5,1137.25,1139.25,18308,,,,,,,,,,,,,,
856,2019-08-05 11:01:00,1139.55,1140.1,1139.0,1139.65,19872,,,,,,,,,,,,,,
857,2019-08-05 11:02:00,1139.9,1140.3,1139.6,1139.75,18155,,,,,,,,,,,,,,
858,2019-08-05 11:03:00,1139.9,1140.4,1139.2,1139.95,19678,,,,,,,,,,,,,,
859,2019-08-05 11:04:00,1139.95,1140.25,1139.75,1140.05,17539,,,,,,,,,,,,,,
860,2019-08-05 11:05:00,1140.2,1140.5,1140.1,1140.4,24519,,,,,,,,,,,,,,
861,2019-08-05 11:06:00,1140.4,1140.4,1139.85,1140.2,32231,,,,,,,,,,,,,,
862,2019-08-05 11:07:00,1140.25,1143.25,1140.25,1141.9,78369,,,,,,,,,,,,,,
863,2019-08-05 11:08:00,1141.9,1141.9,1140.2,1141.0,19159,,,,,,,,,,,,,,
864,2019-08-05 11:09:00,1141.15,1141.15,1137.3,1138.25,33569,,,,,,,,,,,,,,
865,2019-08-05 11:10:00,1138.2,1139.5,1137.5,1138.15,18205,,,,,,,,,,,,,,
866,2019-08-05 11:11:00,1138.15,1138.15,1137.55,1138.1,16408,,,,,,,,,,,,,,
867,2019-08-05 11:12:00,1138.25,1138.7,1137.75,1137.85,15401,,,,,,,,,,,,,,
868,2019-08-05 11:13:00,1137.8,1137.85,1135.95,1135.95,50199,,,,,,,,,,,,,,
869,2019-08-05 11:14:00,1135.95,1136.55,1135.5,1136.0,46353,,,,,,,,,,,,,,
870,2019-08-05 11:15:00,1136.0,1136.0,1134.5,1135.0,87820,,,,,,,,,,,,,,
871,2019-08-05 11:16:00,1135.0,1135.0,1134.8,1135.0,27325,,,,,,,,,,,,,,
872,2019-08-05 11:17:00,1135.0,1135.0,1130.2,1130.4,145699,Downward,RedBrick,1132.1,,,,,,,,,,,
873,2019-08-05 11:18:00,1129.65,1133.9,1129.3,1133.3,66335,,,,,,,,,,,,,,
874,2019-08-05 11:19:00,1133.6,1134.5,1132.2,1134.0,31346,,,,,,,,,,,,,,
875,2019-08-05 11:20:00,1134.0,1134.0,1130.95,1131.25,43787,,,,,,,,,,,,,,
876,2019-08-05 11:21:00,1131.3,1132.15,1130.8,1131.6,34911,,,,,,,,,,,,,,
877,2019-08-05 11:22:00,1131.3,1131.3,1129.1,1129.55,127191,,,,,,,,,,,,,,
878,2019-08-05 11:23:00,1129.75,1131.95,1128.6,1130.3,61105,,,,,,,,,,,,,,
879,2019-08-05 11:24:00,1130.1,1132.15,1130.1,1132.1,44836,,,,,,,,,,,,,,
880,2019-08-05 11:25:00,1132.1,1132.7,1130.85,1132.7,47660,,,,,,,,,,,,,,
881,2019-08-05 11:26:00,1132.75,1134.0,1131.4,1133.2,56274,,,,,,,,,,,,,,
882,2019-08-05 11:27:00,1133.3,1134.15,1133.0,1133.5,36705,,,,,,,,,,,,,,
883,2019-08-05 11:28:00,1133.65,1134.85,1133.5,1134.05,45451,,,,,,,,,,,,,,
884,2019-08-05 11:29:00,1134.0,1134.8,1132.45,1134.05,57626,,,,,,,,,,,,,,
885,2019-08-05 11:30:00,1134.4,1134.85,1132.15,1133.5,39006,,,,,,,,,,,,,,
886,2019-08-05 11:31:00,1133.15,1133.15,1132.0,1132.5,27591,,,,,,,,,,,,,,
887,2019-08-05 11:32:00,1132.5,1132.8,1131.0,1132.05,34588,,,,,,,,,,,,,,
888,2019-08-05 11:33:00,1132.1,1133.5,1132.0,1133.5,36739,,,,,,,,,,,,,,
889,2019-08-05 11:34:00,1133.15,1134.1,1132.5,1133.75,29806,,,,,,,,,,,,,,
890,2019-08-05 11:35:00,1133.8,1135.0,1133.8,1134.9,31301,,,,,,,,,,,,,,
891,2019-08-05 11:36:00,1134.8,1135.7,1134.6,1134.8,38430,,,,,,,,,,,,,,
892,2019-08-05 11:37:00,1134.55,1135.25,1134.3,1135.25,24355,,,,,,,,,,,,,,
893,2019-08-05 11:38:00,1135.3,1137.8,1135.3,1137.65,34493,,,,,,,,,,,,,,
894,2019-08-05 11:39:00,1138.0,1138.0,1136.95,1137.5,49865,,,,,,,,,,,,,,
895,2019-08-05 11:40:00,1137.7,1138.6,1137.6,1138.35,41663,,,,,,,,,,,,,,
896,2019-08-05 11:41:00,1138.4,1139.0,1137.6,1138.05,49916,,,,,,,,,,,,,,
897,2019-08-05 11:42:00,1137.5,1140.0,1137.5,1139.4,41268,,,,,,,,,,,,,,
898,2019-08-05 11:43:00,1139.35,1140.65,1139.35,1140.4,37376,,,,,,,,,,,,,,
899,2019-08-05 11:44:00,1140.4,1141.3,1139.45,1140.1,27187,,,,,,,,,,,,,,
900,2019-08-05 11:45:00,1140.45,1141.1,1137.55,1138.1,52557,,,,,,,,,,,,,,
901,2019-08-05 11:46:00,1138.0,1139.9,1137.15,1139.8,19858,,,,,,,,,,,,,,
902,2019-08-05 11:47:00,1140.0,1140.25,1138.9,1138.9,35227,,,,,,,,,,,,,,
903,2019-08-05 11:48:00,1138.9,1140.0,1138.65,1138.75,26420,,,,,,,,,,,,,,
904,2019-08-05 11:49:00,1138.8,1140.2,1138.8,1138.8,17772,,,,,,,,,,,,,,
905,2019-08-05 11:50:00,1139.1,1140.0,1138.8,1139.85,22631,,,,,,,,,,,,,,
906,2019-08-05 11:51:00,1139.85,1140.2,1139.05,1139.6,19840,,,,,,,,,,,,,,
907,2019-08-05 11:52:00,1139.9,1140.25,1138.8,1139.15,19651,,,,,,,,,,,,,,
908,2019-08-05 11:53:00,1139.15,1140.25,1139.15,1140.25,16967,,,,,,,,,,,,,,
909,2019-08-05 11:54:00,1140.15,1142.15,1140.1,1142.1,55856,Upward,GreenBrick,1142.1,ReverseOfDownward,ShortExit,,1142.1,39.90000000000009,3.375634517766505,BUY,1142.1,,,
910,2019-08-05 11:55:00,1142.15,1143.0,1142.0,1142.4,51509,,,,,,,,,,,,,,
911,2019-08-05 11:56:00,1142.7,1143.5,1142.05,1143.5,50478,,,,,,,,,,,,,,
912,2019-08-05 11:57:00,1143.35,1144.7,1143.0,1143.9,81145,,,,,,,,,,,,,,
913,2019-08-05 11:58:00,1144.2,1145.3,1143.95,1145.3,64770,,,,,,,,,,,,,,
914,2019-08-05 11:59:00,1145.25,1145.4,1144.5,1144.6,69517,,,,,,,,,,,,,,
915,2019-08-05 12:00:00,1144.55,1144.8,1142.25,1144.0,37014,,,,,,,,,,,,,,
916,2019-08-05 12:01:00,1143.9,1144.5,1143.2,1143.85,23044,,,,,,,,,,,,,,
917,2019-08-05 12:02:00,1144.0,1144.5,1143.5,1144.25,17746,,,,,,,,,,,,,,
918,2019-08-05 12:03:00,1144.2,1145.8,1143.6,1145.4,46645,,,,,,,,,,,,,,
919,2019-08-05 12:04:00,1145.25,1147.1,1145.25,1146.0,51669,,,,,,,,,,,,,,
920,2019-08-05 12:05:00,1146.0,1146.0,1144.85,1145.0,33184,,,,,,,,,,,,,,
921,2019-08-05 12:06:00,1145.1,1145.25,1144.35,1144.35,25509,,,,,,,,,,,,,,
922,2019-08-05 12:07:00,1144.6,1144.7,1143.5,1143.55,26142,,,,,,,,,,,,,,
923,2019-08-05 12:08:00,1143.4,1144.4,1143.4,1143.65,29476,,,,,,,,,,,,,,
924,2019-08-05 12:09:00,1143.6,1144.15,1143.35,1143.65,19568,,,,,,,,,,,,,,
925,2019-08-05 12:10:00,1143.65,1144.9,1143.35,1144.8,19246,,,,,,,,,,,,,,
926,2019-08-05 12:11:00,1144.85,1146.4,1144.75,1146.0,35261,,,,,,,,,,,,,,
927,2019-08-05 12:12:00,1145.85,1146.3,1144.55,1145.45,37920,,,,,,,,,,,,,,
928,2019-08-05 12:13:00,1145.8,1145.9,1144.6,1144.6,22271,,,,,,,,,,,,,,
929,2019-08-05 12:14:00,1144.8,1145.0,1144.5,1144.85,15225,,,,,,,,,,,,,,
930,2019-08-05 12:15:00,1144.85,1144.9,1144.1,1144.5,16853,,,,,,,,,,,,,,
931,2019-08-05 12:16:00,1144.5,1144.8,1144.25,1144.7,18211,,,,,,,,,,,,,,
932,2019-08-05 12:17:00,1144.8,1144.85,1144.25,1144.3,16466,,,,,,,,,,,,,,
933,2019-08-05 12:18:00,1144.25,1144.75,1144.1,1144.4,12351,,,,,,,,,,,,,,
934,2019-08-05 12:19:00,1144.25,1144.3,1143.8,1144.0,23943,,,,,,,,,,,,,,
935,2019-08-05 12:20:00,1144.0,1144.3,1141.6,1142.15,37842,,,,,,,,,,,,,,
936,2019-08-05 12:21:00,1142.45,1142.65,1141.5,1142.65,30230,,,,,,,,,,,,,,
937,2019-08-05 12:22:00,1142.7,1143.65,1142.65,1143.3,16549,,,,,,,,,,,,,,
938,2019-08-05 12:23:00,1143.6,1143.95,1142.15,1143.05,23153,,,,,,,,,,,,,,
939,2019-08-05 12:24:00,1143.1,1143.45,1142.55,1142.55,16600,,,,,,,,,,,,,,
940,2019-08-05 12:25:00,1142.55,1143.9,1142.0,1142.0,50163,,,,,,,,,,,,,,
941,2019-08-05 12:26:00,1142.05,1143.15,1142.0,1143.15,20700,,,,,,,,,,,,,,
942,2019-08-05 12:27:00,1143.15,1143.4,1142.05,1142.05,17521,,,,,,,,,,,,,,
943,2019-08-05 12:28:00,1142.25,1142.25,1140.45,1140.7,30954,,,,,,,,,,,,,,
